,song_name,song_id,artist_name,artist_id,alb_name,alb_id,song_likes,debut_date,artist_type,artist_gender,artist_nationality
1167,아름답고도 아프구나,31417922.0,비투비,647971.0,HOUR MOMENT,10215293.0,170532,2012.03.21,그룹,남성,대한민국
1168,괜찮아요,5756880.0,비투비,647971.0,Complete,2326467.0,126208,2012.03.21,그룹,남성,대한민국
1169,너 없인 안 된다,31133898.0,비투비,647971.0,THIS IS US,10175106.0,195479,2012.03.21,그룹,남성,대한민국
1170,그리워하다,30672529.0,비투비,647971.0,Brother Act.,10102658.0,275542,2012.03.21,그룹,남성,대한민국
1171,MOVIE,30286429.0,비투비,647971.0,Feel'eM,10041603.0,137625,2012.03.21,그룹,남성,대한민국
1172,Tell Me Why (Feat. 화영),2017263.0,언터쳐블,190493.0,Quiet Storm,463052.0,9810,2006,그룹,남성,대한민국
1173,It's Okay (Feat. 화요비) ('우리 결혼했어요' 화요비 테마곡),1936789.0,언터쳐블,190493.0,It's Okay,398724.0,382,2006,그룹,남성,대한민국
1174,Kiss The Rain,3687773.0,이루마,8048.0,Global Project 'Kiss The Rain',2070886.0,14806,1992,솔로,남성,대한민국
1175,Hot Pink,7935396.0,EXID,630454.0,HOT PINK,2651328.0,47149,2012.02.16,그룹,여성,대한민국
1176,Ah Yeah,5660040.0,EXID,630454.0,AH YEAH,2313635.0,56837,2012.02.16,그룹,여성,대한민국
1177,WHOZ THAT GIRL,3709444.0,EXID,630454.0,HOLLA,2081127.0,32964,2012.02.16,그룹,여성,대한민국
1178,알러뷰,31435731.0,EXID,630454.0,알러뷰,10224239.0,41813,2012.02.16,그룹,여성,대한민국
1179,낮보다는 밤,30349960.0,EXID,630454.0,Eclipse,10053013.0,42263,2012.02.16,그룹,여성,대한민국
1180,위아래,4840271.0,EXID,630454.0,위아래,2277372.0,91979,2012.02.16,그룹,여성,대한민국
1181,내일해,30990167.0,EXID,630454.0,내일해,10153623.0,25538,2012.02.16,그룹,여성,대한민국
1182,Queen (V.I.P 2),1675900.0,바다 (BADA),1605.0,Queen,354472.0,835,1990,솔로,여성,대한민국
1183,고고고 (Go Go Go),1494395.0,바다 (BADA),1605.0,Start,331969.0,284,1990,솔로,여성,대한민국
1184,하루가 지나고,623905.0,바다 (BADA),1605.0,미안하다 사랑한다 OST,43841.0,321,1990,솔로,여성,대한민국
1185,V.I.P (Volume Instead Pause),1134895.0,바다 (BADA),1605.0,Made In Sea (Repackage),315826.0,527,1990,솔로,여성,대한민국
1186,정주나요,3467465.0,스윗 콧소로우 (정준하 & 스윗소로우),550444.0,무한도전 서해안 고속도로 가요제,1324270.0,11294,2011,그룹,남성,대한민국
1187,사랑이 오지 않아요,1494387.0,전진,1740.0,사랑이 오지 않아요,331967.0,3085,2006.11.16,솔로,남성,대한민국
1188,그 아픔까지 사랑한거야,632784.0,전진,1740.0,Winter Story 2004-05,44592.0,1358,2006.11.16,솔로,남성,대한민국
1189,내 사람입니다,1521181.0,더 넛츠 (The NuTs),108988.0,Whispers Of Love,335460.0,27650,2004,그룹,남성,대한민국
1190,잔소리,1521180.0,더 넛츠 (The NuTs),108988.0,Whispers Of Love,335460.0,30060,2004,그룹,남성,대한민국
1191,사랑의 바보,534252.0,더 넛츠 (The NuTs),108988.0,The Nuts,35269.0,84056,2004,그룹,남성,대한민국
1192,눈을 뜨면,601387.0,투데이,160987.0,Another Level,41186.0,1795,2004.10.26,그룹,남성,대한민국
1193,Left & Right,32697987.0,세븐틴,861436.0,SEVENTEEN 7th Mini Album '헹가래',10447505.0,100963,2015.05.29,그룹,남성,대한민국
1194,울고 싶지 않아,30428238.0,세븐틴,861436.0,SEVENTEEN 4th Mini Album 'Al1',10064466.0,140441,2015.05.29,그룹,남성,대한민국
1195,My My,32697989.0,세븐틴,861436.0,SEVENTEEN 7th Mini Album '헹가래',10447505.0,75368,2015.05.29,그룹,남성,대한민국
1196,Home,31570736.0,세븐틴,861436.0,SEVENTEEN 6TH MINI ALBUM 'YOU MADE MY DAWN',10244395.0,123023,2015.05.29,그룹,남성,대한민국
1197,아주 NICE,8252573.0,세븐틴,861436.0,Love&Letter Repackage Album,2695228.0,173743,2015.05.29,그룹,남성,대한민국
1198,좋겠다,32697988.0,세븐틴,861436.0,SEVENTEEN 7th Mini Album '헹가래',10447505.0,55229,2015.05.29,그룹,남성,대한민국
1199,어른 아이,32697990.0,세븐틴,861436.0,SEVENTEEN 7th Mini Album '헹가래',10447505.0,59457,2015.05.29,그룹,남성,대한민국
1200,같이 가요,32697991.0,세븐틴,861436.0,SEVENTEEN 7th Mini Album '헹가래',10447505.0,63501,2015.05.29,그룹,남성,대한민국
1201,여우비,1749118.0,제이워크,102409.0,여우비,359479.0,16118,2002,그룹,남성,대한민국
1202,아름다워,8276709.0,창모 (CHANGMO),774900.0,돈 벌 시간 2,2698920.0,203222,2010,솔로,남성,대한민국
1203,METEOR,32224272.0,창모 (CHANGMO),774900.0,Boyhood,10359162.0,286002,2010,솔로,남성,대한민국
1204,마에스트로 (Maestro),8276708.0,창모 (CHANGMO),774900.0,돈 벌 시간 2,2698920.0,126145,2010,솔로,남성,대한민국
1205,BAND,31854689.0,창모 (CHANGMO),774900.0,BAND,10294820.0,134602,2010,솔로,남성,대한민국
1206,비워 (Beer) (Prod. Way Ched),31890067.0,창모 (CHANGMO),774900.0,Dingo X Ambition Musik,10301186.0,86417,2010,솔로,남성,대한민국
1207,붙잡아도 (Feat.백지영),1972459.0,나몰라패밀리 (Namolla Family),194009.0,붙잡아도,424552.0,3012,2006,그룹,남성,대한민국
1208,사랑이 그렇게 쉬워 (Feat. 태인),1914864.0,나몰라패밀리 (Namolla Family),194009.0,사랑이 그렇게 쉬워,393053.0,12742,2006,그룹,남성,대한민국
1209,내 사랑 로맨스 (Feat. 태인),2018861.0,나몰라패밀리 (Namolla Family),194009.0,내 사랑 로맨스,464552.0,433,2006,그룹,남성,대한민국
1210,괜찮아도 괜찮아 (That's okay),31893681.0,디오 (D.O.),672853.0,괜찮아도 괜찮아 (That's okay) - SM STATION,10301811.0,231181,2010,솔로,남성,대한민국
1211,넌 내게 반했어,3460074.0,정용화 (CNBLUE),20908.0,넌 내게 반했어 OST Part.1,1318466.0,12372,2011,솔로,남성,대한민국
1212,그리워서...,3482749.0,정용화 (CNBLUE),20908.0,넌 내게 반했어 OST Part.3,1335752.0,15663,2011,솔로,남성,대한민국
1213,환상동화 (Secret Story of the Swan),32681306.0,IZ*ONE (아이즈원),2398653.0,Oneiric Diary (幻想日記),10444798.0,75963,2018.10.29,그룹,여성,대한민국
1214,라비앙로즈 (La Vie en Rose),31388213.0,IZ*ONE (아이즈원),2398653.0,COLOR*IZ,10217163.0,132583,2018.10.29,그룹,여성,대한민국
1215,FIESTA,32381408.0,IZ*ONE (아이즈원),2398653.0,BLOOM*IZ,10389281.0,134538,2018.10.29,그룹,여성,대한민국
1216,Panorama,33120545.0,IZ*ONE (아이즈원),2398653.0,One-reeler / Act IV,10530160.0,81880,2018.10.29,그룹,여성,대한민국
1217,비올레타,31706346.0,IZ*ONE (아이즈원),2398653.0,HEART*IZ,10268465.0,110842,2018.10.29,그룹,여성,대한민국
1218,Hit U,3686634.0,달샤벳,514619.0,Hit U,2070186.0,8917,2011,그룹,여성,대한민국
1219,사랑.. 더하기 (Feat. 김태우),1755299.0,수호 (배수호),184926.0,To. U,359942.0,1495,2006.04.18,솔로,남성,대한민국
1220,서울 밤 (feat. 빈지노),31864770.0,어반자카파,420527.0,서울 밤,10296510.0,69714,2009,그룹,혼성,대한민국
1221,혼자,30419668.0,어반자카파,420527.0,혼자,10063174.0,43810,2009,그룹,혼성,대한민국
1222,그대 고운 내사랑,32521396.0,어반자카파,420527.0,슬기로운 의사생활 OST Part 5,10415229.0,51759,2009,그룹,혼성,대한민국
1223,널 사랑하지 않아,8199190.0,어반자카파,420527.0,STILL,2687420.0,212262,2009,그룹,혼성,대한민국
1224,Beautiful Day,3758053.0,어반자카파,420527.0,Beautiful Day,2105006.0,46671,2009,그룹,혼성,대한민국
1225,"그때의 나, 그때의 우리",30709103.0,어반자카파,420527.0,"그때의 나, 그때의 우리",10108597.0,112872,2009,그룹,혼성,대한민국
1226,Get (Feat. Beenzino),5708377.0,어반자카파,420527.0,Get,2320035.0,46897,2009,그룹,혼성,대한민국
1227,She Is,855659.0,클래지콰이,107725.0,내 이름은 김삼순 OST,303915.0,23368,2004,그룹,혼성,대한민국
1228,Lover Boy,1648278.0,클래지콰이,107725.0,Love Child Of The Century,352347.0,7969,2004,그룹,혼성,대한민국
1229,Be My Love (Feat. 이승열),855658.0,클래지콰이,107725.0,내 이름은 김삼순 OST,303915.0,3375,2004,그룹,혼성,대한민국
1230,Love Mode (Feat. Tablo),1122933.0,클래지콰이,107725.0,Clazziquai 2nd Remix- Pinch Your Soul,314963.0,2345,2004,그룹,혼성,대한민국
1231,Sherlock.셜록 (Clue+Note),3735693.0,SHINee (샤이니),247639.0,'Sherlock' SHINee The 4th Mini Album,2093546.0,70378,2008.05.25,그룹,남성,대한민국
1232,View,5700879.0,SHINee (샤이니),247639.0,Odd - The 4th Album,2319050.0,139423,2008.05.25,그룹,남성,대한민국
1233,아.미.고 (Amigo),1943071.0,SHINee (샤이니),247639.0,SHINee The First Album (Repackage) - Amigo,399303.0,14228,2008.05.25,그룹,남성,대한민국
1234,Don't Call Me,33305996.0,SHINee (샤이니),247639.0,Don't Call Me - The 7th Album,10568243.0,76950,2008.05.25,그룹,남성,대한민국
1235,Stand By Me,2017351.0,SHINee (샤이니),247639.0,꽃보다 남자 OST,463151.0,46507,2008.05.25,그룹,남성,대한민국
1236,우주를 건너,7953958.0,백예린 (Yerin Baek),698776.0,FRANK,2653573.0,163619,2010,솔로,여성,대한민국
1237,그건 아마 우리의 잘못은 아닐 거야,31674786.0,백예린 (Yerin Baek),698776.0,Our love is great,10262378.0,177978,2010,솔로,여성,대한민국
1238,물고기,35203226.0,백예린 (Yerin Baek),698776.0,물고기,10964906.0,27518,2010,솔로,여성,대한민국
1239,사랑의 숲에서 길을 잃다 (Feat. 임창정),1647292.0,제드,3596.0,Show Time Project - JED 1st Single,352252.0,18975,2000,솔로,남성,대한민국
1240,나쁜놈 (Feat. 바비킴),1752528.0,제드,3596.0,Jed 2nd Single - Jed Show,359776.0,777,2000,솔로,남성,대한민국
1241,미쳤어 (Feat. 에릭),1928044.0,손담비,226582.0,손담비 Mini Album Vol. 2,397892.0,13178,2007,솔로,여성,대한민국
1242,아름다운 이별,1144935.0,옥주현,1714.0,김형석 With Friends,316609.0,2935,2003,솔로,여성,대한민국
1243,"A Whole New World (From ""Aladdin""/Soundtrack Version)",31815962.0,Mena Massoud,2644426.0,Aladdin (Original Motion Picture Soundtrack),10288448.0,122813,2010,솔로,남성,캐나다
1244,하하하쏭,602126.0,자우림,100094.0,All You Need Is Love 5집,41331.0,6864,1997,그룹,혼성,대한민국
1245,"스물다섯, 스물하나",4276080.0,자우림,100094.0,"Goodbye, grief.",2210557.0,204351,1997,그룹,혼성,대한민국
1246,You And Me,1476927.0,자우림,100094.0,Ashes To Ashes,329197.0,3792,1997,그룹,혼성,대한민국
1247,좋은 사람 있으면 소개시켜줘,32473998.0,조이 (JOY),780922.0,슬기로운 의사생활 OST Part 2,10405712.0,125942,2010,솔로,여성,대한민국
1248,단발머리,1730280.0,이수영,995.0,내려놓음,357818.0,2431,1999,솔로,여성,대한민국
1249,이런 여자,1958834.0,이수영,995.0,Once,412159.0,5040,1999,솔로,여성,대한민국
1250,Grace,1094161.0,이수영,995.0,Grace,312918.0,21781,1999,솔로,여성,대한민국
1251,행복을 주는 사람 ('음악공간' 주제곡) (Feat. 장혜진),1488252.0,이수영,995.0,행복을 주는 사람,331138.0,211,1999,솔로,여성,대한민국
1252,그대만…,1660856.0,타이푼,186309.0,Travel,353313.0,1866,2006,그룹,혼성,대한민국
1253,그리울 사랑 (Remix),2017878.0,타이푼,186309.0,그리울 사랑,463653.0,1333,2006,그룹,혼성,대한민국
1254,기다릴게...,1550828.0,타이푼,186309.0,기다릴게...,341940.0,4164,2006,그룹,혼성,대한민국
1255,널 사랑하지 않았어...,1956654.0,타이푼,186309.0,Rendezvous,410151.0,1266,2006,그룹,혼성,대한민국
1256,네게 줄 수 있는건 오직 사랑뿐,7964823.0,디셈버,439021.0,응답하라 1988 OST Part.5,2654874.0,34985,2009,그룹,남성,대한민국
1257,이 노랠 빌려서 (Feat. 이로울 & 아이린),3728116.0,디셈버,439021.0,PS. I Love U,2089927.0,6373,2009,그룹,남성,대한민국
1258,Dangerous,1953349.0,은지원,1682.0,G Code,407151.0,7104,2001,솔로,남성,대한민국
1259,Adios (Feat. 미스터 타이푼(Mr. Tyfoon)),1757178.0,은지원,1682.0,사랑사랑사랑,360090.0,9873,2001,솔로,남성,대한민국
1260,유추프라카치아,1173448.0,토니 안,1586.0,유추프라카치아 (Yutzpracachia's Love),316874.0,7464,2004,솔로,남성,대한민국
1261,사랑은 가질 수 없을 때 더 아름답다,600630.0,토니 안,1586.0,Believe,40707.0,1560,2004,솔로,남성,대한민국
1262,Savage,34041584.0,aespa,2899555.0,Savage - The 1st Mini Album,10731792.0,151670,2020,그룹,여성,대한민국
1263,Next Level,33487342.0,aespa,2899555.0,Next Level,10609232.0,249924,2020,그룹,여성,대한민국
1264,Dreams Come True,34436674.0,aespa,2899555.0,Dreams Come True - SM STATION,10818396.0,95555,2020,그룹,여성,대한민국
1265,Black Mamba,33067476.0,aespa,2899555.0,Black Mamba,10519346.0,99508,2020,그룹,여성,대한민국
1266,Don't Start Now,32137576.0,Dua Lipa,889721.0,Future Nostalgia,10345880.0,154796,2010,솔로,여성,영국
1267,일년을 하루같이,1648649.0,바비 킴,6027.0,쩐의 전쟁 OST 1.5집,352381.0,1284,1998,솔로,남성,미국
1268,사랑..그 놈,2019681.0,바비 킴,6027.0,Love Chapter.1 (Special Album),465354.0,48947,1998,솔로,남성,미국
1269,사랑이 무서워,3470969.0,바비 킴,6027.0,스파이 명월 OST Part.1,1326872.0,217,1998,솔로,남성,미국
1270,약한 남자,848166.0,바비 킴,6027.0,패션 70s OST,303224.0,770,1998,솔로,남성,미국
1271,사랑을 잃고 난 노래하네,1717446.0,에이트,228841.0,The First,356964.0,13713,2007,그룹,혼성,대한민국
1272,그 입술을 막아본다,3446888.0,에이트,228841.0,8eight,1311069.0,18412,2007,그룹,혼성,대한민국
1273,이별하러 가는 길,31304766.0,임한별,471741.0,이별하러 가는 길,10203965.0,139207,2008,솔로,남성,대한민국
1274,주저하는 연인들을 위해,31666417.0,잔나비,772253.0,전설,10260858.0,332804,2014.04.28,그룹,남성,대한민국
1275,가을밤에 든 생각,33043504.0,잔나비,772253.0,잔나비 소곡집 l,10514407.0,99192,2014.04.28,그룹,남성,대한민국
1276,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,4848555.0,잔나비,772253.0,봉춤을 추네,2278294.0,159485,2014.04.28,그룹,남성,대한민국
1277,얼굴 찌푸리지 말아요,30310862.0,하이라이트 (Highlight),1624993.0,CAN YOU FEEL IT?,10044814.0,131394,2010,그룹,남성,대한민국
1278,STAY,33658563.0,The Kid LAROI,2743730.0,Stay,10646395.0,230481,2010,솔로,남성,오스트레일리아
1279,소나기 (Feat. 10cm),30970444.0,용준형,243232.0,소나기 (Feat. 10cm),10150572.0,159167,2013,솔로,남성,대한민국
1280,너 없이 사는 것도,3695630.0,용준형,243232.0,너 없이 사는 것도,2074713.0,13940,2013,솔로,남성,대한민국
1281,Hello,7899235.0,Adele,241925.0,Hello,2646659.0,160594,2008.01.20,솔로,여성,영국
1282,Rolling In The Deep,3143265.0,Adele,241925.0,21,1173053.0,93170,2008.01.20,솔로,여성,영국
1283,봄이여 오라 (Feat. 유리),1583453.0,MC 스나이퍼,7560.0,How Bad Do U Want It?,346354.0,31091,2002.05.17,솔로,남성,대한민국
1284,Push It (Feat. Illinit),3757878.0,MC 스나이퍼,7560.0,Push It,2104888.0,1973,2002.05.17,솔로,남성,대한민국
1285,할 수 있어 (With. 이루마),3770034.0,MC 스나이퍼,7560.0,Full Time,2110919.0,14647,2002.05.17,솔로,남성,대한민국
1286,Wake Up (Prod. 코드 쿤스트),34215821.0,개코,3264.0,쇼미더머니 10 Episode 1,10765081.0,87092,2013,솔로,남성,대한민국
1287,Bad,5767582.0,인피니트,476181.0,Reality,2327888.0,54727,2010.06.09,그룹,남성,대한민국
1288,내꺼하자,3488667.0,인피니트,476181.0,Over The Top,1339753.0,57197,2010.06.09,그룹,남성,대한민국
1289,Moonlight,5775888.0,인피니트,476181.0,Reality,2327888.0,26832,2010.06.09,그룹,남성,대한민국
1290,마주보며 서 있어,5775890.0,인피니트,476181.0,Reality,2327888.0,29674,2010.06.09,그룹,남성,대한민국
1291,러브레터,5775891.0,인피니트,476181.0,Reality,2327888.0,29371,2010.06.09,그룹,남성,대한민국
1292,발걸음,5775889.0,인피니트,476181.0,Reality,2327888.0,23793,2010.06.09,그룹,남성,대한민국
1293,다소,1145088.0,메이비 (Maybee),43443.0,A Letter From Abell 1689,316621.0,6235,2006,솔로,여성,대한민국
1294,못난이,1743048.0,메이비 (Maybee),43443.0,Luv Cloud,358983.0,3518,2006,솔로,여성,대한민국
1295,기억이 마르면,1510244.0,메이비 (Maybee),43443.0,중천의 기억,333715.0,977,2006,솔로,여성,대한민국
1296,라이야,2008148.0,메이비 (Maybee),43443.0,라이야,455151.0,460,2006,솔로,여성,대한민국
1297,"떠나가요, 떠나지마요",851277.0,더 크로스,107224.0,Rush,303566.0,17107,2003,그룹,남성,대한민국
1298,사랑하니까,1574670.0,더 크로스,107224.0,눈물 이야기 1 (사랑하니까),345252.0,649,2003,그룹,남성,대한민국
1299,오빠야,5605860.0,신현희와김루트,724318.0,신현희와김루트,2306170.0,137583,2014.04.04,그룹,혼성,대한민국
1300,너에게로 간다,3683353.0,원티드,55255.0,VINTAGE,2061087.0,13298,2004,그룹,남성,대한민국
1301,Like You (Feat. 아이유),3669897.0,원티드,55255.0,VINTAGE,2061087.0,13119,2004,그룹,남성,대한민국
1302,Havana (Feat. Young Thug),30567963.0,Camila Cabello,928017.0,Camila,10085877.0,195477,2010,솔로,여성,미국
1303,That's Hilarious,34864406.0,Charlie Puth,838654.0,That's Hilarious,10844485.0,92385,2015.02.10,솔로,남성,미국
1304,See You Again,5629279.0,Charlie Puth,838654.0,분노의 질주: 더 세븐 OST,2309376.0,241776,2015.02.10,솔로,남성,미국
1305,죽을래 사귈래,3467464.0,센치한 하하 (하하 & 10cm),550443.0,무한도전 서해안 고속도로 가요제,1324270.0,4512,2011,그룹,남성,대한민국
1306,키 작은 꼬마 이야기,1715765.0,하하,35007.0,강변북로가요제,356834.0,39401,2005,솔로,남성,대한민국
1307,바보에게 바보가 (Feat. 스컬),3669416.0,하하,35007.0,무한도전 나름 가수다,2060806.0,10360,2005,솔로,남성,대한민국
1308,花요일 (Blooming Day),31009483.0,EXO-CBX (첸백시),1228017.0,Blooming Days - The 2nd Mini Album,10156597.0,126135,2016,그룹,남성,대한민국
1309,Playdate,31009487.0,EXO-CBX (첸백시),1228017.0,Blooming Days - The 2nd Mini Album,10156597.0,63657,2016,그룹,남성,대한민국
1310,내일 만나 (Sweet Dreams!),31009484.0,EXO-CBX (첸백시),1228017.0,Blooming Days - The 2nd Mini Album,10156597.0,56651,2016,그룹,남성,대한민국
